timestamp,zone,activity,joint,x,y,z,confidence
1765906281.3090365,2,standing,left_knee,0.581257164478302,0.692350447177887,-0.19917456805706024,0.9964030981063843
1765906281.3090365,2,standing,right_knee,0.5144569873809814,0.6770306825637817,-0.05533536151051521,0.973834753036499
1765906281.3090365,2,standing,left_ankle,0.5989112854003906,0.7927037477493286,-0.1359919011592865,0.9968045949935913
1765906281.3090365,2,standing,right_ankle,0.5217099189758301,0.7712437510490417,0.030056947842240334,0.9732462763786316
1765906281.3090365,2,standing,left_heel,0.6047199964523315,0.8043072819709778,-0.13350775837898254,0.9749848246574402
1765906281.3090365,2,standing,right_heel,0.5311327576637268,0.7874523997306824,0.03534587100148201,0.9481220245361328
1765906281.3090365,2,standing,left_foot_index,0.587658703327179,0.8232371211051941,-0.21462194621562958,0.9940487742424011
1765906281.3090365,2,standing,right_foot_index,0.49172908067703247,0.7933276295661926,-0.015404051169753075,0.9726117849349976
1765906281.5137544,2,standing,nose,0.5566753149032593,0.47019603848457336,-0.10942725092172623,0.999945878982544
1765906281.5137544,2,standing,left_eye_inner,0.5596956014633179,0.4609989821910858,-0.11698577553033829,0.9999006390571594
1765906281.5137544,2,standing,left_eye,0.5611568093299866,0.4602629542350769,-0.11698025465011597,0.9999138712882996
1765906281.5137544,2,standing,left_eye_outer,0.5629266500473022,0.45946064591407776,-0.11697138845920563,0.9999324083328247
1765906281.5137544,2,standing,right_eye_inner,0.5580811500549316,0.4612879753112793,-0.09682144969701767,0.9998337626457214
1765906281.5137544,2,standing,right_eye,0.5582138299942017,0.4608798325061798,-0.09684325009584427,0.9998178482055664
1765906281.5137544,2,standing,right_eye_outer,0.5584093928337097,0.46047407388687134,-0.09686359018087387,0.9998230934143066
1765906281.5137544,2,standing,left_ear,0.5746311545372009,0.4595007598400116,-0.12393014132976532,0.9999285936355591
1765906281.5137544,2,standing,right_ear,0.5679247379302979,0.46157535910606384,-0.030751237645745277,0.9995523691177368
1765906281.5137544,2,standing,mouth_left,0.5627851486206055,0.47690385580062866,-0.11048538982868195,0.9999665021896362
1765906281.5137544,2,standing,mouth_right,0.5604806542396545,0.47751322388648987,-0.08355368673801422,0.9998624324798584
1765906281.5137544,2,standing,left_shoulder,0.6144697666168213,0.5073016285896301,-0.1362767368555069,0.9999933242797852
1765906281.5137544,2,standing,right_shoulder,0.5634135603904724,0.5130731463432312,0.026790771633386612,0.9998738765716553
1765906281.5137544,2,standing,left_elbow,0.6299446821212769,0.5819510817527771,-0.16537721455097198,0.9977144598960876
1765906281.5137544,2,standing,right_elbow,0.5517863035202026,0.5784250497817993,0.06723770499229431,0.8090208172798157
1765906281.5137544,2,standing,left_wrist,0.6106898188591003,0.6343928575515747,-0.19550538063049316,0.9926948547363281
1765906281.5137544,2,standing,right_wrist,0.5278878211975098,0.6277622580528259,0.013954606838524342,0.8608385920524597
1765906281.5137544,2,standing,left_pinky,0.6081625819206238,0.6546117663383484,-0.2165949046611786,0.9829787611961365
1765906281.5137544,2,standing,right_pinky,0.5197023749351501,0.6443864107131958,0.003690106328576803,0.7834088206291199
1765906281.5137544,2,standing,left_index,0.6006649732589722,0.6487879157066345,-0.22221601009368896,0.9823435544967651
1765906281.5137544,2,standing,right_index,0.5198402404785156,0.6435946226119995,-0.01932259276509285,0.7929944396018982
1765906281.5137544,2,standing,left_thumb,0.600293755531311,0.6431322693824768,-0.19695046544075012,0.9673840403556824
1765906281.5137544,2,standing,right_thumb,0.5238516926765442,0.6395130753517151,0.0016807379433885217,0.7839179039001465
1765906281.5137544,2,standing,left_hip,0.602794885635376,0.6342899203300476,-0.04790645092725754,0.9999685883522034
1765906281.5137544,2,standing,right_hip,0.5681015849113464,0.6258461475372314,0.047891102731227875,0.9999102354049683
1765906281.5137544,2,standing,left_knee,0.586111843585968,0.7010128498077393,-0.17236489057540894,0.9962682127952576
1765906281.5137544,2,standing,right_knee,0.5145180821418762,0.6770927309989929,-0.07822126150131226,0.975357711315155
1765906281.5137544,2,standing,left_ankle,0.5997067093849182,0.7929202318191528,-0.09489552676677704,0.9966161847114563
1765906281.5137544,2,standing,right_ankle,0.5216439962387085,0.7719195485115051,-0.0008905233698897064,0.9744589328765869
1765906281.5137544,2,standing,left_heel,0.6049010753631592,0.8047704100608826,-0.09125842154026031,0.9709975123405457
1765906281.5137544,2,standing,right_heel,0.5298271179199219,0.7875677943229675,0.003798882709816098,0.9490046501159668
1765906281.5137544,2,standing,left_foot_index,0.5877187848091125,0.8245037198066711,-0.171878844499588,0.9935895800590515
1765906281.5137544,2,standing,right_foot_index,0.4908481538295746,0.7936500906944275,-0.050517886877059937,0.9736249446868896
1765906281.7168994,2,standing,nose,0.5513436198234558,0.47080737352371216,-0.13406860828399658,0.9999470710754395
1765906281.7168994,2,standing,left_eye_inner,0.5541595220565796,0.4614121615886688,-0.1393941044807434,0.9999001026153564
1765906281.7168994,2,standing,left_eye,0.5555922389030457,0.4607332944869995,-0.139390766620636,0.9999131560325623
1765906281.7168994,2,standing,left_eye_outer,0.557228684425354,0.46000775694847107,-0.1393943727016449,0.9999313950538635
1765906281.7168994,2,standing,right_eye_inner,0.5526697039604187,0.46173015236854553,-0.12048022449016571,0.9998371005058289
1765906281.7168994,2,standing,right_eye,0.55289226770401,0.46134981513023376,-0.12050429731607437,0.9998231530189514
1765906281.7168994,2,standing,right_eye_outer,0.5532277822494507,0.4609454870223999,-0.12051846086978912,0.9998292922973633
1765906281.7168994,2,standing,left_ear,0.5683754682540894,0.46019646525382996,-0.13532279431819916,0.9999300837516785
1765906281.7168994,2,standing,right_ear,0.5637024641036987,0.46203574538230896,-0.04779510200023651,0.9995789527893066
1765906281.7168994,2,standing,mouth_left,0.5571318864822388,0.47770512104034424,-0.13117165863513947,0.9999677538871765
1765906281.7168994,2,standing,mouth_right,0.5549770593643188,0.4782792925834656,-0.10583815723657608,0.9998679161071777
1765906281.7168994,2,standing,left_shoulder,0.6118949055671692,0.5072401762008667,-0.13731355965137482,0.9999935030937195
1765906281.7168994,2,standing,right_shoulder,0.5599168539047241,0.513319730758667,0.01766750030219555,0.9998812675476074
1765906281.7168994,2,standing,left_elbow,0.6341862678527832,0.5750052332878113,-0.15337248146533966,0.9977284669876099
1765906281.7168994,2,standing,right_elbow,0.5519068241119385,0.5783909559249878,0.06018691509962082,0.8036831021308899
1765906281.7168994,2,standing,left_wrist,0.6292946338653564,0.636675238609314,-0.17944391071796417,0.9918525815010071
1765906281.7168994,2,standing,right_wrist,0.5293990969657898,0.628600001335144,0.005432071164250374,0.8627898693084717
1765906281.7168994,2,standing,left_pinky,0.6313609480857849,0.6571449637413025,-0.1990339457988739,0.9808847904205322
1765906281.7168994,2,standing,right_pinky,0.5216026902198792,0.6446741819381714,-0.005786333233118057,0.7853774428367615
1765906281.7168994,2,standing,left_index,0.6243523955345154,0.6545717716217041,-0.2113913744688034,0.9804079532623291
1765906281.7168994,2,standing,right_index,0.5213419795036316,0.644079327583313,-0.03038383089005947,0.7952996492385864
1765906281.7168994,2,standing,left_thumb,0.6218361258506775,0.6480452418327332,-0.18410468101501465,0.9651199579238892
1765906281.7168994,2,standing,right_thumb,0.5249871015548706,0.6400304436683655,-0.007311480585485697,0.785731315612793
1765906281.7168994,2,standing,left_hip,0.6036938428878784,0.6341924071311951,-0.046799786388874054,0.999965488910675
1765906281.7168994,2,standing,right_hip,0.5685847401618958,0.6258122324943542,0.046804144978523254,0.9999101161956787
1765906281.7168994,2,standing,left_knee,0.5869724750518799,0.700733482837677,-0.184185191988945,0.9963204264640808
1765906281.7168994,2,standing,right_knee,0.5150109529495239,0.6770945191383362,-0.07751957327127457,0.9769425392150879
1765906281.7168994,2,standing,left_ankle,0.6011472940444946,0.7932604551315308,-0.1070466861128807,0.9966393709182739
1765906281.7168994,2,standing,right_ankle,0.521632730960846,0.7730920910835266,0.007867068983614445,0.9759290814399719
1765906281.7168994,2,standing,left_heel,0.6057043671607971,0.8063868880271912,-0.10383027791976929,0.969654381275177
1765906281.7168994,2,standing,right_heel,0.5289224982261658,0.7880810499191284,0.012854054570198059,0.9505720734596252
1765906281.7168994,2,standing,left_foot_index,0.5884108543395996,0.8250548839569092,-0.19027280807495117,0.9935899376869202
1765906281.7168994,2,standing,right_foot_index,0.49069374799728394,0.7936747074127197,-0.04500969499349594,0.9750487804412842
1765906281.909097,2,standing,nose,0.5466500520706177,0.47400903701782227,-0.13900406658649445,0.9999443292617798
1765906281.909097,2,standing,left_eye_inner,0.5493901968002319,0.4650730788707733,-0.1449136584997177,0.9998866319656372
1765906281.909097,2,standing,left_eye,0.5508381724357605,0.4643136262893677,-0.1448681503534317,0.9999016523361206
1765906281.909097,2,standing,left_eye_outer,0.5523471236228943,0.4634394645690918,-0.14488621056079865,0.9999198913574219
1765906281.909097,2,standing,right_eye_inner,0.5477133393287659,0.4653118848800659,-0.12418363988399506,0.9998268485069275
1765906281.909097,2,standing,right_eye,0.547967791557312,0.4648071229457855,-0.12423088401556015,0.9998170733451843
1765906281.909097,2,standing,right_eye_outer,0.5483721494674683,0.46416744589805603,-0.12427465617656708,0.9998241662979126
1765906281.909097,2,standing,left_ear,0.5633069276809692,0.46302658319473267,-0.15060529112815857,0.9999232292175293
1765906281.909097,2,standing,right_ear,0.5594731569290161,0.4646271765232086,-0.059532564133405685,0.999588131904602
1765906281.909097,2,standing,mouth_left,0.5525455474853516,0.48090648651123047,-0.13439038395881653,0.9999663233757019
1765906281.909097,2,standing,mouth_right,0.5507091283798218,0.48150286078453064,-0.10804935544729233,0.9998642206192017
1765906281.909097,2,standing,left_shoulder,0.6058853268623352,0.5074514150619507,-0.14475539326667786,0.9999932646751404
1765906281.909097,2,standing,right_shoulder,0.5564990639686584,0.5139833688735962,-9.550708637107164e-05,0.9998891949653625
1765906281.909097,2,standing,left_elbow,0.6321554183959961,0.5734885931015015,-0.1566227376461029,0.9976171851158142
1765906281.909097,2,standing,right_elbow,0.5518637299537659,0.5784271359443665,0.048763155937194824,0.8014827966690063
1765906281.909097,2,standing,left_wrist,0.6336065530776978,0.6372281312942505,-0.1796790510416031,0.9902016520500183
1765906281.909097,2,standing,right_wrist,0.5308701395988464,0.6291972994804382,0.0005724654765799642,0.8670818209648132
1765906281.909097,2,standing,left_pinky,0.6356924772262573,0.6569076180458069,-0.19782859086990356,0.9772592186927795
1765906281.909097,2,standing,right_pinky,0.5230311155319214,0.6452425122261047,-0.011072020046412945,0.7907763719558716
1765906281.909097,2,standing,left_index,0.6297513246536255,0.6552115082740784,-0.21173100173473358,0.9770287871360779
1765906281.909097,2,standing,right_index,0.5231062173843384,0.6451494097709656,-0.035412587225437164,0.8008248805999756
1765906281.909097,2,standing,left_thumb,0.6270737648010254,0.648706316947937,-0.18515151739120483,0.9610192775726318
1765906281.909097,2,standing,right_thumb,0.5267553329467773,0.64105224609375,-0.012189376167953014,0.7908514142036438
1765906281.909097,2,standing,left_hip,0.6041014194488525,0.6326720118522644,-0.04526892304420471,0.9999607801437378
1765906281.909097,2,standing,right_hip,0.5688580274581909,0.6257877945899963,0.04527238383889198,0.9999082684516907
1765906281.909097,2,standing,left_knee,0.5892387628555298,0.6997182369232178,-0.19358858466148376,0.9964095950126648
1765906281.909097,2,standing,right_knee,0.5157287120819092,0.6771354079246521,-0.06509773433208466,0.9783466458320618
1765906281.909097,2,standing,left_ankle,0.6033474206924438,0.7930992841720581,-0.12090958654880524,0.9966760277748108
1765906281.909097,2,standing,right_ankle,0.5218543410301208,0.7731295824050903,0.020641572773456573,0.9771841168403625
1765906281.909097,2,standing,left_heel,0.6078668832778931,0.8063409328460693,-0.11811615526676178,0.9683263301849365
1765906281.909097,2,standing,right_heel,0.5289897918701172,0.7882023453712463,0.025156250223517418,0.9517310857772827
1765906281.909097,2,standing,left_foot_index,0.5914281606674194,0.8250252604484558,-0.2049138993024826,0.9935852885246277
1765906281.909097,2,standing,right_foot_index,0.4907016158103943,0.7936569452285767,-0.0317985936999321,0.9762179851531982
1765906282.1146014,2,standing,nose,0.5423811674118042,0.47900208830833435,-0.15526551008224487,0.9999403357505798
1765906282.1146014,2,standing,left_eye_inner,0.5446373820304871,0.4698854982852936,-0.16263704001903534,0.9998685717582703
1765906282.1146014,2,standing,left_eye,0.5462530851364136,0.4692237079143524,-0.16259446740150452,0.9998873472213745
1765906282.1146014,2,standing,left_eye_outer,0.5479220151901245,0.46842697262763977,-0.16260097920894623,0.999906063079834
1765906282.1146014,2,standing,right_eye_inner,0.5428117513656616,0.4700535535812378,-0.14300763607025146,0.9998112320899963
1765906282.1146014,2,standing,right_eye,0.5430062413215637,0.46949416399002075,-0.14304742217063904,0.999805748462677
1765906282.1146014,2,standing,right_eye_outer,0.5433617234230042,0.46881037950515747,-0.1430809497833252,0.9998129606246948
1765906282.1146014,2,standing,left_ear,0.5590083003044128,0.46717193722724915,-0.16076867282390594,0.999914824962616
1765906282.1146014,2,standing,right_ear,0.5541126728057861,0.468246728181839,-0.07127188891172409,0.9995855093002319
1765906282.1146014,2,standing,mouth_left,0.5486932992935181,0.4860627055168152,-0.151156485080719,0.9999642372131348
1765906282.1146014,2,standing,mouth_right,0.5467067956924438,0.4866866171360016,-0.1248694658279419,0.9998579621315002
1765906282.1146014,2,standing,left_shoulder,0.5998555421829224,0.5080958604812622,-0.14833243191242218,0.9999931454658508
1765906282.1146014,2,standing,right_shoulder,0.5520185232162476,0.5138570070266724,-0.005845203530043364,0.9998962879180908
1765906282.1146014,2,standing,left_elbow,0.6307550668716431,0.5733248591423035,-0.1581985205411911,0.997596025466919
1765906282.1146014,2,standing,right_elbow,0.549394965171814,0.5775166749954224,0.0478903092443943,0.80231112241745
1765906282.1146014,2,standing,left_wrist,0.6336978077888489,0.6374784708023071,-0.18186166882514954,0.9896288514137268
1765906282.1146014,2,standing,right_wrist,0.5313587784767151,0.6291341781616211,0.0013355244882404804,0.8725802898406982
1765906282.1146014,2,standing,left_pinky,0.6364527940750122,0.6566628813743591,-0.19921307265758514,0.9758578538894653
1765906282.1146014,2,standing,right_pinky,0.5237526893615723,0.6451877355575562,-0.008559693582355976,0.7977012395858765
1765906282.1146014,2,standing,left_index,0.6294863820075989,0.6547826528549194,-0.21376320719718933,0.9757398366928101
1765906282.1146014,2,standing,right_index,0.5237544178962708,0.6450883150100708,-0.033266328275203705,0.8077568411827087
1765906282.1146014,2,standing,left_thumb,0.6266065835952759,0.6485099196434021,-0.18743841350078583,0.9595257043838501
1765906282.1146014,2,standing,right_thumb,0.5271784663200378,0.6410357356071472,-0.011089985258877277,0.7974265813827515
1765906282.1146014,2,standing,left_hip,0.604301393032074,0.6308727860450745,-0.043714843690395355,0.999956488609314
1765906282.1146014,2,standing,right_hip,0.5691123008728027,0.6255834698677063,0.04372536018490791,0.9999054074287415
1765906282.1146014,2,standing,left_knee,0.5905947685241699,0.6993330121040344,-0.20468930900096893,0.9965380430221558
1765906282.1146014,2,standing,right_knee,0.5160393118858337,0.6766394376754761,-0.06838458776473999,0.9798476099967957
1765906282.1146014,2,standing,left_ankle,0.6031002998352051,0.7929447293281555,-0.13502106070518494,0.9967376589775085
1765906282.1146014,2,standing,right_ankle,0.5218523144721985,0.7730740904808044,0.017207462340593338,0.9783663153648376
1765906282.1146014,2,standing,left_heel,0.6079775094985962,0.806178092956543,-0.1320095807313919,0.9671320915222168
1765906282.1146014,2,standing,right_heel,0.529060959815979,0.7882004380226135,0.02178278937935829,0.9528008699417114
1765906282.1146014,2,standing,left_foot_index,0.5912007093429565,0.8248159289360046,-0.20708711445331573,0.9936521649360657
1765906282.1146014,2,standing,right_foot_index,0.4909219741821289,0.7923576831817627,-0.03671451658010483,0.9773404002189636
1765906282.3487043,2,standing,nose,0.5390130281448364,0.48255881667137146,-0.15798456966876984,0.9999319911003113
1765906282.3487043,2,standing,left_eye_inner,0.5413099527359009,0.47320130467414856,-0.1651473343372345,0.9998404383659363
1765906282.3487043,2,standing,left_eye,0.5427452325820923,0.4726513922214508,-0.16511088609695435,0.9998622536659241
1765906282.3487043,2,standing,left_eye_outer,0.5443190932273865,0.47203007340431213,-0.165119007229805,0.9998840093612671
1765906282.3487043,2,standing,right_eye_inner,0.539650022983551,0.47318488359451294,-0.14497913420200348,0.9997846484184265
1765906282.3487043,2,standing,right_eye,0.5398697853088379,0.4726196527481079,-0.14501526951789856,0.9997842907905579
1765906282.3487043,2,standing,right_eye_outer,0.5402225852012634,0.4719473123550415,-0.14504751563072205,0.9997943043708801
1765906282.3487043,2,standing,left_ear,0.5552564859390259,0.47122812271118164,-0.16297389566898346,0.9998984336853027
1765906282.3487043,2,standing,right_ear,0.5503274202346802,0.47167932987213135,-0.07079575210809708,0.999565601348877
1765906282.3487043,2,standing,mouth_left,0.545129656791687,0.48983052372932434,-0.154922753572464,0.9999610185623169
1765906282.3487043,2,standing,mouth_right,0.5432761907577515,0.4902292788028717,-0.12771697342395782,0.9998489022254944
1765906282.3487043,2,standing,left_shoulder,0.5959656238555908,0.5105898380279541,-0.1500128209590912,0.9999927282333374
1765906282.3487043,2,standing,right_shoulder,0.5480023622512817,0.51408851146698,-0.004676842596381903,0.9999022483825684
1765906282.3487043,2,standing,left_elbow,0.6286609172821045,0.573697030544281,-0.1655317097902298,0.9975241422653198
1765906282.3487043,2,standing,right_elbow,0.5455846786499023,0.5767613053321838,0.047339554876089096,0.8031470775604248
1765906282.3487043,2,standing,left_wrist,0.6325315237045288,0.6380857825279236,-0.19018009305000305,0.9888342618942261
1765906282.3487043,2,standing,right_wrist,0.5317962169647217,0.6290820240974426,-0.000517488457262516,0.8762213587760925
1765906282.3487043,2,standing,left_pinky,0.6360254883766174,0.6565109491348267,-0.20930132269859314,0.9740006923675537
1765906282.3487043,2,standing,right_pinky,0.5244170427322388,0.6451409459114075,-0.010518202558159828,0.8017876148223877
1765906282.3487043,2,standing,left_index,0.6287374496459961,0.6553857922554016,-0.2226022481918335,0.9738999009132385
1765906282.3487043,2,standing,right_index,0.5245081186294556,0.6450431942939758,-0.03525169938802719,0.8117524981498718
1765906282.3487043,2,standing,left_thumb,0.6257558465003967,0.6493964791297913,-0.19533011317253113,0.9569908380508423
1765906282.3487043,2,standing,right_thumb,0.5278584361076355,0.6410142779350281,-0.012941631488502026,0.8010852336883545
1765906282.3487043,2,standing,left_hip,0.604379415512085,0.6305704712867737,-0.04389838129281998,0.9999528527259827
1765906282.3487043,2,standing,right_hip,0.5692873597145081,0.6256049871444702,0.043922677636146545,0.9999022483825684
1765906282.3487043,2,standing,left_knee,0.5918459892272949,0.6985686421394348,-0.22138719260692596,0.99661785364151
1765906282.3487043,2,standing,right_knee,0.5162539482116699,0.6755465269088745,-0.0810006782412529,0.9811241030693054
1765906282.3487043,2,standing,left_ankle,0.6028832197189331,0.792904794216156,-0.15624767541885376,0.9967789649963379
1765906282.3487043,2,standing,right_ankle,0.5219449400901794,0.7724515199661255,0.009532710537314415,0.9794326424598694
1765906282.3487043,2,standing,left_heel,0.6079036593437195,0.8064461350440979,-0.15464083850383759,0.9669369459152222
1765906282.3487043,2,standing,right_heel,0.5291150808334351,0.7881826162338257,0.01444978266954422,0.9545385241508484
1765906282.3487043,2,standing,left_foot_index,0.59107905626297,0.8234896063804626,-0.25007057189941406,0.9937103986740112
1765906282.3487043,2,standing,right_foot_index,0.49136418104171753,0.7912164926528931,-0.045884765684604645,0.9784137606620789
1765906282.5439172,2,standing,nose,0.5374988317489624,0.48646754026412964,-0.183923602104187,0.9999217987060547
1765906282.5439172,2,standing,left_eye_inner,0.5398286581039429,0.4766039550304413,-0.18915513157844543,0.999800980091095
1765906282.5439172,2,standing,left_eye,0.5412934422492981,0.4760102331638336,-0.1891230195760727,0.9998242259025574
1765906282.5439172,2,standing,left_eye_outer,0.542817234992981,0.4753977060317993,-0.1891396939754486,0.9998498558998108
1765906282.5439172,2,standing,right_eye_inner,0.5380432605743408,0.4766188859939575,-0.17036530375480652,0.9997450113296509
1765906282.5439172,2,standing,right_eye,0.5381560325622559,0.4759892523288727,-0.17040927708148956,0.9997509717941284
1765906282.5439172,2,standing,right_eye_outer,0.5383647680282593,0.4752857983112335,-0.17044347524642944,0.9997656941413879
1765906282.5439172,2,standing,left_ear,0.5537091493606567,0.4745148718357086,-0.175729900598526,0.9998676180839539
1765906282.5439172,2,standing,right_ear,0.547581136226654,0.4747069776058197,-0.08870124816894531,0.999523937702179
1765906282.5439172,2,standing,mouth_left,0.5435266494750977,0.49304357171058655,-0.1763388067483902,0.9999556541442871
1765906282.5439172,2,standing,mouth_right,0.5411235094070435,0.4933564066886902,-0.15115699172019958,0.9998366236686707
1765906282.5439172,2,standing,left_shoulder,0.5944021940231323,0.513077437877655,-0.15108078718185425,0.9999915361404419
1765906282.5439172,2,standing,right_shoulder,0.5436583757400513,0.5141084790229797,-0.01687527447938919,0.999907910823822
1765906282.5439172,2,standing,left_elbow,0.6260716915130615,0.574047863483429,-0.15888167917728424,0.997240424156189
1765906282.5439172,2,standing,right_elbow,0.5424212217330933,0.5760424137115479,0.037000954151153564,0.8089009523391724
1765906282.5439172,2,standing,left_wrist,0.630278468132019,0.6381521224975586,-0.1848018616437912,0.9861814975738525
