timestamp,left_leg_angle,right_leg_angle,x_absolute,y_absolute, robot_action
2025-12-19 21:27:30.250,304.716796875,297.509765625,3.903363784233199,1.7080343857263531, 0
2025-12-19 21:27:31.249,304.716796875,297.509765625,3.884067443383156,1.6913871514785042, 0
2025-12-19 21:27:32.250,304.716796875,297.509765625,3.8712422436731897,1.6730320173324307, 0
2025-12-19 21:27:33.249,304.8046875,297.509765625,3.834796118088562,1.5811625214434144, 0
2025-12-19 21:27:34.249,304.716796875,297.509765625,3.7873563639953653,1.4857888044618517, 0
2025-12-19 21:27:35.250,304.8046875,297.509765625,3.7990567147945047,1.4811140762803465, 0
2025-12-19 21:27:36.249,304.716796875,297.509765625,3.8721876024110964,1.5704900943874134, 0
2025-12-19 21:27:37.249,304.8046875,297.509765625,3.907203993537104,1.6173148048228263, 0
2025-12-19 21:27:38.249,304.8046875,297.509765625,3.927214030318016,1.6643591989458018, 0
2025-12-19 21:27:39.249,304.8046875,297.421875,3.9409686030412363,1.6753450812931379, 0
2025-12-19 21:27:40.250,304.8046875,299.1796875,3.9053708164261094,1.6883508433751482, 0
2025-12-19 21:27:41.249,304.8046875,299.091796875,3.864425365513048,1.7185918777870022, 0
2025-12-19 21:27:42.250,304.8046875,300.849609375,3.8138755835378744,1.7367189116902992, 0
2025-12-19 21:27:43.249,304.8046875,300.76171875,3.833347816365367,1.7316980376694575, 0
2025-12-19 21:27:44.249,304.8046875,295.6640625,3.8436785448920903,1.7034436362529062, 0
2025-12-19 21:27:45.250,300.76171875,315.0,3.57974828148764,1.7120876300452457, 0
2025-12-19 21:27:46.249,297.94921875,302.431640625,3.1882139911701044,1.7660672349709505, 0
2025-12-19 21:27:47.249,308.232421875,301.201171875,2.672989415984441,1.84618093540318, 0
2025-12-19 21:27:48.250,302.958984375,295.400390625,1.7614985065216782,1.9012360888852915, 0
2025-12-19 21:27:49.250,301.640625,313.41796875,1.0559554007387768,1.765264432724033, 0
2025-12-19 21:27:50.250,296.630859375,300.76171875,0.05455533197958645,1.6884998951015868, 0
2025-12-19 21:27:51.249,296.015625,303.57421875,-0.5589580752044887,1.7372747538409221, 0
2025-12-19 21:27:52.250,311.572265625,305.947265625,-2.1816633441774984,1.6226267010803612, 0
2025-12-19 21:27:53.250,302.958984375,298.212890625,-2.8461964877129384,1.6530870026274527, 1
2025-12-19 21:27:54.250,298.212890625,290.7421875,-3.760558528439563,1.5832036429187735, 1
2025-12-19 21:27:55.250,296.015625,291.796875,-3.893234162065995,1.5766467835855777, 1
2025-12-19 21:27:56.249,296.71875,296.630859375,-3.904459989683798,1.5629568996258636, 1
2025-12-19 21:27:57.249,359.033203125,357.36328125,-3.80002662804693,1.533895549043984, 1
2025-12-19 21:27:58.250,1.494140625,1.845703125,-3.379647080110659,1.5448576049202545, 1
2025-12-19 21:27:59.250,2.109375,2.109375,-3.178834772469197,1.5534965324001435, 1
2025-12-19 21:28:00.250,2.548828125,1.494140625,-3.0326963930041257,1.5476764229474458, 1
2025-12-19 21:28:01.249,2.63671875,1.40625,-3.0628077018568627,1.5194142737669334, 1
2025-12-19 21:28:02.249,2.63671875,1.494140625,-2.9601311346557315,1.5207612307351115, 1
2025-12-19 21:28:03.249,2.63671875,1.494140625,-2.990964716201078,1.5093386519730436, 1
2025-12-19 21:28:04.249,2.63671875,1.494140625,-3.0358656494791587,1.5486433358880105, 0
2025-12-19 21:28:05.249,2.109375,2.109375,-3.1642814924090192,1.5132445423698035, 0
2025-12-19 21:28:06.250,2.28515625,2.021484375,-3.0663670675492414,1.4875897545786128, 0
2025-12-19 21:28:07.249,2.28515625,1.93359375,-2.9976556064166697,1.5256355948462281, 0
2025-12-19 21:28:08.250,2.28515625,2.021484375,-2.83991316334446,1.5410718159079302, 0
2025-12-19 21:28:09.249,2.373046875,2.021484375,-2.9399212062105846,1.496112549445565, 0
2025-12-19 21:28:10.250,2.373046875,2.021484375,-3.142178006208871,1.435030916736336, 0
2025-12-19 21:28:11.249,2.28515625,2.021484375,-3.1831600987152857,1.4034363926358162, 0
2025-12-19 21:28:12.250,2.373046875,2.021484375,-3.2726322927868523,1.3879015334234373, 0
2025-12-19 21:28:13.250,2.373046875,2.021484375,-3.2808069989513617,1.3877044980663578, 0
2025-12-19 21:28:14.249,2.373046875,2.021484375,-3.2596327099463354,1.4134817221037994, 0
2025-12-19 21:28:15.250,2.373046875,2.021484375,-3.199642630846828,1.412458251767604, 0
2025-12-19 21:28:16.250,2.373046875,2.021484375,-3.2465538854501794,1.4446305687168415, 0
2025-12-19 21:28:17.250,2.109375,2.109375,-3.070523831955512,1.503883974823138, 0
2025-12-19 21:28:18.250,2.63671875,1.318359375,-3.0281964743620247,1.5454189246023784, 0
2025-12-19 21:28:19.250,2.63671875,1.142578125,-3.065107891788549,1.5803542447265495, 0
2025-12-19 21:28:20.250,2.63671875,1.0546875,-2.9571599405999978,1.6742003733553228, 0
2025-12-19 21:28:21.250,2.63671875,1.0546875,-3.067574218145637,1.6357697270295215, 0
2025-12-19 21:28:22.250,2.63671875,1.0546875,-3.003139031884708,1.6282775114520691, 0
2025-12-19 21:28:23.249,2.724609375,1.0546875,-3.0595682793284444,1.6056076199521134, 0
2025-12-19 21:28:24.250,2.63671875,0.966796875,-2.982393216171583,1.616574113202749, 0
2025-12-19 21:28:25.250,2.724609375,0.87890625,-2.9711735541718225,1.6091338765287015, 0
2025-12-19 21:28:26.250,2.724609375,0.791015625,-2.9817918815707554,1.6084529643066243, 0
2025-12-19 21:28:27.250,2.724609375,0.791015625,-3.1174734456156967,1.552481713666289, 2
2025-12-19 21:28:28.250,2.724609375,0.87890625,-3.194836746690471,1.5758788681299676, 2
2025-12-19 21:28:29.249,2.724609375,0.87890625,-3.2947855168404088,1.5855745875933087, 2
2025-12-19 21:28:30.250,2.724609375,0.615234375,-3.2159235367789707,1.5620531536031455, 2
2025-12-19 21:28:31.249,2.724609375,1.23046875,-3.065452815022889,1.57967884232388, 2
2025-12-19 21:28:32.249,2.63671875,1.142578125,-3.3946832826678284,1.5319213488440282, 2
2025-12-19 21:28:33.249,2.63671875,1.23046875,-3.5589969154222167,1.5001341333417768, 2
2025-12-19 21:28:34.250,2.548828125,1.845703125,-3.442975834604729,1.5102867355874336, 2
2025-12-19 21:28:35.249,2.548828125,1.93359375,-3.2991811842415446,1.5119239559491437, 2
2025-12-19 21:28:36.250,2.63671875,1.7578125,-3.077737149426782,1.5094301036347144, 2
2025-12-19 21:28:37.250,2.63671875,1.7578125,-2.948799133753808,1.518620579595302, 0
2025-12-19 21:28:38.249,2.63671875,1.845703125,-3.177587789752022,1.5752796962806417, 0
2025-12-19 21:28:39.250,2.63671875,1.845703125,-3.218106282059817,1.575393397187956, 0
2025-12-19 21:28:40.250,2.63671875,1.845703125,-3.0301762872644495,1.5923104402828197, 0
2025-12-19 21:28:41.249,2.63671875,1.7578125,-3.024735066431602,1.5927063719895975, 0
2025-12-19 21:28:42.249,2.63671875,1.7578125,-3.0844759545855513,1.542758760748254, 0
2025-12-19 21:28:43.250,2.63671875,1.845703125,-3.0841107802213674,1.499326036696857, 0
2025-12-19 21:28:44.249,2.63671875,1.845703125,-3.0901430245622112,1.4997289702910817, 0
2025-12-19 21:28:45.250,2.63671875,1.845703125,-2.9021831695677536,1.5502297976593107, 0
2025-12-19 21:28:46.249,2.63671875,1.845703125,-3.0402762948307753,1.5710662983680235, 0
2025-12-19 21:28:47.250,2.63671875,1.845703125,-2.9297228897683736,1.5907656326975554, 0
2025-12-19 21:28:48.250,2.63671875,1.845703125,-2.9772762705706155,1.5549030497510428, 0
2025-12-19 21:28:49.249,2.724609375,1.669921875,-3.1734867398002766,1.5228196084961398, 0
2025-12-19 21:28:50.249,2.724609375,1.494140625,-3.1493556117146015,1.5734964618326868, 0
2025-12-19 21:28:51.249,2.63671875,1.318359375,-2.920440350178991,1.6525845323845172, 0
2025-12-19 21:28:52.249,2.724609375,1.318359375,-2.9621469711480177,1.618352328547712, 0
2025-12-19 21:28:53.250,2.724609375,1.318359375,-2.9349721253943173,1.6272190019418253, 0
2025-12-19 21:28:54.250,2.724609375,1.494140625,-3.017106501167862,1.6063575491206068, 0
2025-12-19 21:28:55.250,2.724609375,1.494140625,-3.0923352609598433,1.5893108982565716, 0
2025-12-19 21:28:56.249,2.724609375,0.87890625,-3.050563427416086,1.6830989042046594, 0
2025-12-19 21:28:57.250,2.724609375,0.615234375,-3.1359628140992326,1.6716921221534773, 0
2025-12-19 21:28:58.250,2.8125,0.0,-2.7766236514263323,1.7408336619921172, 0
2025-12-19 21:28:59.250,2.8125,0.263671875,-2.64094000312076,1.7199920678096594, 0
2025-12-19 21:29:00.250,2.8125,0.087890625,-2.582557049301471,1.6823821062286992, 0
2025-12-19 21:29:01.249,2.724609375,359.6484375,-2.574376232870879,1.6550654234068032, 0
2025-12-19 21:29:02.250,2.724609375,359.47265625,-2.6706929064001956,1.6403464568357944, 0
2025-12-19 21:29:03.250,2.724609375,359.47265625,-2.618491832000365,1.669514199739511, 0
2025-12-19 21:29:04.249,2.8125,359.560546875,-2.6313915597156656,1.6870121574616403, 0
2025-12-19 21:29:05.250,2.724609375,359.296875,-2.5395835726266602,1.7117387036680314, 0
2025-12-19 21:29:06.249,2.724609375,359.736328125,-2.6536496066419133,1.6711455463464036, 0
2025-12-19 21:29:07.249,2.724609375,359.560546875,-2.6139997241713537,1.6824341961151168, 0
2025-12-19 21:29:08.249,2.724609375,359.384765625,-2.5566799033634116,1.7145635554915644, 0
2025-12-19 21:29:09.250,2.724609375,359.384765625,-2.626078317163145,1.6943453734077407, 0
2025-12-19 21:29:10.249,2.724609375,359.384765625,-2.7002578402370885,1.7215410158056792, 0
2025-12-19 21:29:11.249,2.724609375,359.12109375,-2.6390661948599945,1.7404471267072714, 0
2025-12-19 21:29:12.250,2.724609375,359.736328125,-2.6244065155287624,1.7352685791651856, 0
2025-12-19 21:29:13.249,2.724609375,0.17578125,-2.7437360596267366,1.6946297441852851, 0
2025-12-19 21:29:14.250,2.724609375,359.912109375,-2.928370124242247,1.6303108423137518, 0
2025-12-19 21:29:15.249,2.724609375,0.966796875,-2.909800551379318,1.6320719015426137, 0
2025-12-19 21:29:16.250,2.724609375,0.791015625,-2.9274600006985914,1.6541915514835712, 0
2025-12-19 21:29:17.249,2.724609375,0.52734375,-3.0782773706831863,1.6162001442578802, 0
2025-12-19 21:29:18.249,2.724609375,0.0,-3.085300875231593,1.5419041212689784, 0
2025-12-19 21:29:19.249,2.63671875,359.912109375,-3.0778607273189404,1.523495269333705, 0
2025-12-19 21:29:20.250,2.548828125,0.087890625,-2.9341942364108107,1.5510112579664759, 0
2025-12-19 21:29:21.249,2.63671875,0.439453125,-3.0246578571225102,1.5197683722032993, 0
2025-12-19 21:29:22.249,2.724609375,0.439453125,-3.080569326777783,1.5384771866436537, 0
2025-12-19 21:29:23.249,2.63671875,0.439453125,-3.1253910665963867,1.524717914601136, 0
2025-12-19 21:29:24.249,2.724609375,0.3515625,-3.1055502529007493,1.5471690715413347, 0
2025-12-19 21:29:25.250,2.724609375,0.3515625,-2.9338142035683648,1.6071914073765279, 0
2025-12-19 21:29:26.250,2.63671875,0.3515625,-2.944452141186547,1.6055573507121448, 0
2025-12-19 21:29:27.249,2.63671875,0.263671875,-2.9626067155521616,1.5809611561855843, 0
2025-12-19 21:29:28.250,2.724609375,0.263671875,-2.798930688237208,1.603962848629656, 0
2025-12-19 21:29:29.249,2.724609375,0.17578125,-2.6769861984591623,1.6701367036891777, 0
2025-12-19 21:29:30.249,2.724609375,0.087890625,-2.9502616949005036,1.588481971482778, 0
2025-12-19 21:29:31.250,2.724609375,359.912109375,-3.076122945677305,1.5526490173059009, 0
2025-12-19 21:29:32.249,2.724609375,359.912109375,-3.21563185562444,1.5723555557858604, 0
2025-12-19 21:29:33.250,2.724609375,359.82421875,-3.1736851218421798,1.5523847709010894, 0
2025-12-19 21:29:34.249,2.63671875,0.0,-3.186139398198149,1.518172638580007, 0
2025-12-19 21:29:35.249,2.63671875,359.82421875,-3.0551627291951124,1.5645163253920744, 0
2025-12-19 21:29:36.249,2.548828125,0.703125,-3.2040042105215134,1.4996119569366166, 0
2025-12-19 21:29:37.250,2.4609375,1.58203125,-3.1588997875758897,1.5211534113187146, 0
2025-12-19 21:29:38.249,2.373046875,1.318359375,-3.159833140399482,1.5335009775637363, 0
2025-12-19 21:29:39.249,2.373046875,1.142578125,-2.813297826361495,1.685927357435423, 0
2025-12-19 21:29:40.251,2.4609375,1.142578125,-2.77738861709763,1.7284088317504607, 0
2025-12-19 21:29:41.249,2.4609375,1.142578125,-2.8665213562587963,1.656338055597929, 0
2025-12-19 21:29:42.249,2.4609375,1.318359375,-2.975803723483865,1.6056124824661941, 0
2025-12-19 21:29:43.250,350.244140625,352.177734375,-3.1043639812506143,1.563514332271829, 0
2025-12-19 21:29:44.250,305.68359375,306.38671875,-2.8930035522794686,1.6181121837000085, 0
2025-12-19 21:29:45.249,323.701171875,320.9765625,-2.749741630520046,1.634663844723231, 0
2025-12-19 21:29:46.250,316.669921875,312.36328125,-2.8574880137975294,1.681470867251243, 0
2025-12-19 21:29:47.250,309.55078125,309.111328125,-2.7051420002425592,1.8310891297373115, 0
2025-12-19 21:29:48.250,311.572265625,308.671875,-2.123995286842945,2.0884983858975374, 0
2025-12-19 21:29:49.249,303.134765625,307.705078125,-1.7680569114248248,2.098720066665839, 0
2025-12-19 21:29:50.250,315.087890625,307.001953125,-1.1787298065051903,2.1837093861110093, 0
2025-12-19 21:29:51.250,320.712890625,310.078125,-0.6226251535439422,2.3150231691012904, 0
2025-12-19 21:29:52.249,308.232421875,301.728515625,-0.039952812359174694,2.8306980313984726, 0
2025-12-19 21:29:53.250,310.60546875,312.099609375,0.08843898945775183,3.3340266846680984, 0
2025-12-19 21:29:54.250,313.9453125,307.001953125,0.1436377591353038,4.366427924981607, 0
2025-12-19 21:29:55.250,312.802734375,305.068359375,-0.08120503892419206,4.867348217917705, 3
2025-12-19 21:29:56.249,308.759765625,304.189453125,-0.7695221960626826,5.41795198872694, 3
2025-12-19 21:29:57.250,306.5625,306.9140625,-1.2763654600288914,5.558003217868945, 3
2025-12-19 21:29:58.250,313.59375,307.880859375,-2.127838370687617,5.674792912162718, 3
2025-12-19 21:29:59.249,330.99609375,337.939453125,-2.6277564021296866,5.69051709675217, 3
2025-12-19 21:30:00.250,1.669921875,2.109375,-3.0363480256502138,5.666284239625544, 3
2025-12-19 21:30:01.250,2.373046875,1.93359375,-3.097952052790588,5.555467967949185, 3
2025-12-19 21:30:02.249,2.4609375,1.58203125,-3.3070756622378887,5.499630607069437, 3
2025-12-19 21:30:03.249,2.548828125,1.58203125,-3.4931358246431765,5.442733186553116, 3
2025-12-19 21:30:04.250,2.63671875,1.669921875,-3.72473563453452,5.31883622885787, 3
2025-12-19 21:30:05.249,2.373046875,1.93359375,-3.635100124031317,5.302674560372638, 3
2025-12-19 21:30:06.250,0.966796875,1.318359375,-3.1634317832461702,5.264194944595021, 3
2025-12-19 21:30:07.250,2.373046875,1.93359375,-2.8931682137937083,5.237228455798308, 3
2025-12-19 21:30:08.249,2.63671875,1.318359375,-2.632393605080736,5.215473284988526, 3
2025-12-19 21:30:09.250,2.8125,0.791015625,-2.56400062416352,5.216855016067703, 0
2025-12-19 21:30:10.250,2.8125,0.87890625,-2.5515774520674794,5.2258787977116, 0
2025-12-19 21:30:11.249,2.8125,0.791015625,-2.556840451648421,5.2239805451945225, 0
2025-12-19 21:30:12.250,2.8125,0.52734375,-2.5975752625791255,5.225492754621599, 0
2025-12-19 21:30:13.250,2.63671875,1.0546875,-2.652789376045762,5.211205659059147, 0
2025-12-19 21:30:14.250,2.724609375,1.142578125,-2.6561023968121455,5.267486075617887, 0
2025-12-19 21:30:15.249,2.8125,1.23046875,-2.6261431073740953,5.284258201064205, 0
2025-12-19 21:30:16.250,2.724609375,1.23046875,-2.6499547187724266,5.323377100738258, 0
2025-12-19 21:30:17.250,2.724609375,1.23046875,-2.650441083165311,5.3971502490693775, 0
2025-12-19 21:30:18.249,2.724609375,1.23046875,-2.663774868997387,5.31935740680609, 0
2025-12-19 21:30:19.250,2.724609375,1.23046875,-2.668834097694381,5.275083458548061, 0
2025-12-19 21:30:20.249,2.724609375,1.23046875,-2.6511256291847456,5.281147078118825, 0
2025-12-19 21:30:21.249,2.724609375,1.142578125,-2.6286658434679397,5.307113203807302, 0
2025-12-19 21:30:22.249,2.724609375,1.142578125,-2.625541290211311,5.321863069113691, 0
2025-12-19 21:30:23.250,2.8125,1.142578125,-2.6672081981396296,5.3374996349842805, 0
2025-12-19 21:30:24.249,2.8125,1.142578125,-2.7158602951131368,5.360571180052826, 0
2025-12-19 21:30:25.249,2.8125,1.142578125,-2.689093997519233,5.3375026008397475, 0
2025-12-19 21:30:26.250,2.8125,1.142578125,-2.6393990141609507,5.33174213890399, 0
2025-12-19 21:30:27.249,2.8125,1.0546875,-2.6239847692453253,5.326452267026192, 0
2025-12-19 21:30:28.250,2.8125,1.0546875,-2.630091990362944,5.2684006985154275, 0
2025-12-19 21:30:29.250,2.8125,0.966796875,-2.6961672357782813,5.267467290149431, 0
2025-12-19 21:30:30.249,2.8125,0.87890625,-2.6723783660938603,5.288474584910673, 0
2025-12-19 21:30:31.249,2.724609375,0.966796875,-2.6827325802619804,5.289968814500917, 0
2025-12-19 21:30:32.249,2.8125,0.87890625,-2.6878017255078293,5.251038957610245, 4
2025-12-19 21:30:33.249,2.8125,0.87890625,-2.6677689270950724,5.2552506686173555, 4
2025-12-19 21:30:34.250,2.8125,0.87890625,-2.63109331606975,5.315021722422987, 4
2025-12-19 21:30:35.249,2.8125,0.87890625,-2.5124206898972705,5.357023577539572, 4
2025-12-19 21:30:36.250,2.8125,0.87890625,-2.5768653421801657,5.325600792435614, 4
2025-12-19 21:30:37.249,2.8125,0.966796875,-2.601945745270646,5.31113954526151, 4
2025-12-19 21:30:38.250,2.8125,0.87890625,-2.625905506507668,5.28370768313815, 4
2025-12-19 21:30:39.250,2.8125,0.87890625,-2.645922408210396,5.261374837892872, 4
