timestamp,left_leg_angle,right_leg_angle,x_absolute,y_absolute
2025-12-19 21:38:14.650,0,0,3.4352354983993907,2.1975319025307494
2025-12-19 21:38:15.650,290.390625,297.158203125,3.4413379645985014,2.1855110601519536
2025-12-19 21:38:16.650,290.390625,297.158203125,3.490248562158313,2.1586631476836553
2025-12-19 21:38:17.650,290.390625,297.158203125,3.517518748027922,2.125125149512475
2025-12-19 21:38:18.650,304.98046875,291.09375,3.435407944856176,2.117416797617027
2025-12-19 21:38:19.650,289.951171875,309.19921875,3.142215563373143,2.1510785791044262
2025-12-19 21:38:20.650,316.669921875,296.015625,2.3872421578206557,2.0476908492790242
2025-12-19 21:38:21.650,296.806640625,290.478515625,1.6857914628084028,1.9849995220123295
2025-12-19 21:38:22.650,293.90625,315.615234375,0.45799908662108574,1.962703230882815
2025-12-19 21:38:23.650,297.421875,304.27734375,-0.4469727984108962,1.8575693329891796
2025-12-19 21:38:24.650,322.998046875,305.419921875,-2.388060700284046,1.6651991057592102
2025-12-19 21:38:25.650,294.43359375,305.419921875,-3.127438012660969,1.6131891148720745
2025-12-19 21:38:26.650,297.0703125,307.705078125,-3.6134914924831243,1.688681920449076
2025-12-19 21:38:27.650,358.41796875,1.0546875,-3.7633890494901268,1.7299735179936668
2025-12-19 21:38:28.650,1.40625,1.845703125,-4.031589181607395,1.694987005863909
2025-12-19 21:38:29.650,2.197265625,1.93359375,-3.935024120029695,1.681131942760464
2025-12-19 21:38:30.650,2.373046875,1.93359375,-3.709340468848249,1.7255294166302255
2025-12-19 21:38:31.650,2.4609375,1.845703125,-3.040415205293911,1.9057841500998614
2025-12-19 21:38:32.650,2.373046875,1.93359375,-3.153933211976229,1.7854740631881234
2025-12-19 21:38:33.650,2.4609375,1.845703125,-3.1690959785763946,1.7838441032563843
2025-12-19 21:38:34.650,2.548828125,1.845703125,-3.3313326539773724,1.7058771976811904
2025-12-19 21:38:35.650,2.548828125,1.93359375,-3.382787659059682,1.6785481653502132
2025-12-19 21:38:36.650,2.4609375,1.845703125,-3.5868450748090597,1.582010623459517
2025-12-19 21:38:37.650,2.4609375,1.845703125,-3.591288088760873,1.5874852578646401
2025-12-19 21:38:38.650,2.4609375,1.7578125,-3.3440702045973687,1.6810609966912886
2025-12-19 21:38:39.650,2.548828125,1.7578125,-3.6364632779853165,1.5499387513406329
2025-12-19 21:38:40.650,2.548828125,1.7578125,-3.916383070666254,1.423121444937848
2025-12-19 21:38:41.650,2.548828125,1.7578125,-3.908059399610454,1.4405228370917835
2025-12-19 21:38:42.650,2.548828125,1.7578125,-3.7086558901887834,1.52358991679891
2025-12-19 21:38:43.650,2.63671875,1.7578125,-3.499075348291931,1.5453715942862531
2025-12-19 21:38:44.650,2.548828125,1.7578125,-3.1976238619529376,1.6905518675097864
2025-12-19 21:38:45.650,2.548828125,1.7578125,-3.10927853394477,1.7434248389423286
2025-12-19 21:38:46.650,2.63671875,1.7578125,-3.023930726027534,1.803584356403815
2025-12-19 21:38:47.650,2.63671875,1.669921875,-2.921003355544884,1.8429172215117942
2025-12-19 21:38:48.650,2.548828125,1.494140625,-3.046174301747885,1.8247539530606467
2025-12-19 21:38:49.650,2.63671875,1.7578125,-3.108539835005418,1.8264000777060048
2025-12-19 21:38:50.650,2.724609375,1.845703125,-3.165971406751143,1.8199273293482734
2025-12-19 21:38:51.650,2.63671875,1.7578125,-3.1923924466261724,1.816502986534525
2025-12-19 21:38:52.650,2.63671875,1.7578125,-3.2364532684432996,1.8069966644156736
2025-12-19 21:38:53.650,2.724609375,1.7578125,-3.246616287183536,1.798331578023552
2025-12-19 21:38:54.650,2.724609375,1.7578125,-3.2053420877256844,1.7958048630828145
2025-12-19 21:38:55.650,2.724609375,1.669921875,-3.209206703957113,1.7849019072978771
2025-12-19 21:38:56.650,2.63671875,1.58203125,-3.127056555402194,1.7641970053296507
2025-12-19 21:38:57.650,2.63671875,1.669921875,-3.0724887885252627,1.7572361727240946
2025-12-19 21:38:58.650,2.724609375,1.669921875,-3.029438085887554,1.7638792750586454
2025-12-19 21:38:59.650,2.63671875,1.669921875,-3.021919385250607,1.7668262168475326
2025-12-19 21:39:00.650,2.724609375,1.669921875,-3.0303734632580683,1.7627420521192645
2025-12-19 21:39:01.650,2.724609375,1.669921875,-3.0433993875999823,1.7672606938603677
2025-12-19 21:39:02.650,2.63671875,1.58203125,-3.0581548358214325,1.7782019954253196
2025-12-19 21:39:03.650,2.724609375,1.669921875,-3.05617286677053,1.77135021719924
2025-12-19 21:39:04.650,2.8125,1.669921875,-3.0129942974647275,1.7664732410050825
2025-12-19 21:39:05.650,2.724609375,1.494140625,-3.0063887445354354,1.7595556985087994
2025-12-19 21:39:06.650,2.548828125,1.40625,-3.0328019176336367,1.7599033445299868
2025-12-19 21:39:07.650,2.63671875,1.58203125,-2.999395934291976,1.7870661321665728
2025-12-19 21:39:08.650,2.724609375,1.58203125,-2.9757348199421187,1.7994557649318033
2025-12-19 21:39:09.650,2.63671875,1.494140625,-3.045224514669046,1.7630146172408532
2025-12-19 21:39:10.650,2.63671875,1.40625,-3.108291591202832,1.7350698805383913
2025-12-19 21:39:11.650,2.63671875,1.40625,-3.125056751118091,1.728081681402142
2025-12-19 21:39:12.650,2.63671875,1.318359375,-3.1605791499869795,1.7326092762773773
2025-12-19 21:39:13.650,2.724609375,1.58203125,-2.9803565509781142,1.7881910497665172
2025-12-19 21:39:14.650,2.724609375,1.494140625,-2.8978563991823396,1.7820744591050592
2025-12-19 21:39:15.651,2.724609375,1.40625,-2.841874289432469,1.8092344404606129
2025-12-19 21:39:16.650,2.724609375,1.40625,-2.845431566435691,1.836455176646398
2025-12-19 21:39:17.650,2.724609375,1.40625,-2.7912457163639797,1.840177393967854
2025-12-19 21:39:18.650,2.724609375,1.494140625,-2.8139866409718524,1.837786685746936
2025-12-19 21:39:19.650,2.724609375,1.494140625,-2.79956663992513,1.8322395839933057
2025-12-19 21:39:20.650,2.724609375,1.494140625,-2.9676625979166547,1.781830073884702
