timestamp,left_leg_angle,right_leg_angle,x_absolute,y_absolute,x_relative,y_relative,action
2025-12-17 00:54:16.134,0,0,7.34892042232838,3.6747311772872355,7.34892042232838,3.6747311772872355,2
2025-12-17 00:54:17.134,0,0,7.388168689125329,3.7279577793231176,0.039248266796948705,0.05322660203588203,1
2025-12-17 00:54:18.134,0,0,7.447021686792676,3.76435712454388,0.05885299766734775,0.03639934522076249,1
2025-12-17 00:54:19.134,0.791015625,9.931640625,7.431866943682565,3.677095463223288,0.015154743110111113,0.08726166132059188,1
2025-12-17 00:54:20.134,0.791015625,9.931640625,7.4113683774400245,3.6449759229270655,0.02049856624254076,0.03211954029622266,1
2025-12-17 00:54:21.134,0.791015625,9.931640625,7.387610449505057,3.623747789361154,0.023757927934967782,0.021228133565911467,1
2025-12-17 00:54:22.134,0.791015625,9.931640625,7.385512155673146,3.596173656682026,0.002098293831910958,0.027574132679128116,1
2025-12-17 00:54:23.133,0.703125,9.931640625,7.362826138657568,3.539885678867993,0.022686017015577598,0.05628797781403305,1
2025-12-17 00:54:24.133,0.791015625,10.107421875,7.331722541001947,3.5528202593866816,0.031103597655620874,0.012934580518688676,1
2025-12-17 00:54:25.134,0.263671875,35.419921875,7.303884624653355,3.5704493459464013,0.02783791634859245,0.01762908655971973,1
2025-12-17 00:54:26.133,16.5234375,21.09375,7.255766583376665,3.618904388945038,0.04811804127669017,0.04845504299863679,1
2025-12-17 00:54:27.133,16.611328125,23.818359375,7.4143463050707865,3.700697460065632,0.15857972169412182,0.08179307112059409,2
2025-12-17 00:54:28.133,17.05078125,19.248046875,7.615165401596626,4.1532363713020155,0.20081909652583985,0.45253891123638335,2
2025-12-17 00:54:29.134,13.623046875,31.640625,7.78790307234372,4.4762055895896244,0.172737670747094,0.32296921828760894,2
2025-12-17 00:54:30.134,33.75,28.740234375,7.78790307234372,4.4762055895896244,0.0,0.0,1
2025-12-17 00:54:31.134,6.943359375,54.31640625,7.78790307234372,4.4762055895896244,0.0,0.0,1
2025-12-17 00:54:32.134,11.6015625,29.1796875,7.78790307234372,4.4762055895896244,0.0,0.0,1
2025-12-17 00:54:33.134,18.45703125,29.970703125,7.695484744527471,5.028912673289766,0.09241832781624915,0.5527070837001418,2
2025-12-17 00:54:34.133,5.80078125,51.50390625,6.932048028562878,6.1653472270155385,0.763436715964593,1.1364345537257723,2
2025-12-17 00:54:35.134,8.26171875,51.240234375,6.380084522604872,6.579591492070176,0.5519635059580059,0.41424426505463785,2
2025-12-17 00:54:36.134,6.328125,27.59765625,5.3591510999302905,6.9063435124126,1.0209334226745819,0.3267520203424237,2
2025-12-17 00:54:37.133,40.95703125,26.19140625,4.148431849650268,6.83164471381193,1.2107192502800226,0.07469879860066975,2
2025-12-17 00:54:38.134,41.396484375,24.873046875,3.2680696912202967,6.6094868034177,0.8803621584299712,0.22215791039423038,2
2025-12-17 00:54:39.134,13.18359375,18.896484375,1.9862290717725177,6.304507669731919,1.281840619447779,0.304979133685781,2
2025-12-17 00:54:40.134,6.416015625,58.18359375,1.1329362298380985,6.249770953625237,0.8532928419344192,0.05473671610668163,2
2025-12-17 00:54:41.133,11.162109375,62.314453125,-0.020483943032046592,5.812418143971719,1.153420172870145,0.4373528096535182,2
2025-12-17 00:54:42.134,3.251953125,35.68359375,-0.9905537903496515,5.671796838339559,0.9700698473176049,0.1406213056321599,2
2025-12-17 00:54:43.134,45.439453125,22.5,-1.5964525299116763,5.720205053226185,0.6058987395620248,0.048408214886626055,2
2025-12-17 00:54:44.133,46.142578125,24.345703125,-2.5559577239159124,5.751088752788634,0.9595051940042361,0.030883699562449074,2
2025-12-17 00:54:45.133,69.521484375,72.0703125,-2.92455393726674,5.860851085138727,0.3685962133508278,0.10976233235009314,1
2025-12-17 00:54:46.134,71.015625,72.421875,-3.044345894998955,5.833143338331718,0.11979195773221463,0.027707746807009492,0
2025-12-17 00:54:47.134,71.3671875,72.509765625,-2.9728009743894113,5.829088955575455,0.07154492060954354,0.004054382756263131,0
2025-12-17 00:54:48.134,71.279296875,72.685546875,-2.795873609631087,5.852732917583265,0.17692736475832405,0.02364396200781016,0
2025-12-17 00:54:49.133,71.279296875,72.7734375,-2.6205204629812293,5.864562094043629,0.1753531466498579,0.011829176460364188,0
2025-12-17 00:54:50.134,71.279296875,72.685546875,-2.6407760843027566,5.836522918328183,0.02025562132152725,0.02803917571544634,0
2025-12-17 00:54:51.134,71.455078125,72.685546875,-2.5382606964788224,5.842241172511823,0.10251538782393421,0.005718254183640248,0
2025-12-17 00:54:52.134,71.54296875,72.685546875,-2.552971650566418,5.821173281433455,0.014710954087595596,0.02106789107836793,0
2025-12-17 00:54:53.133,71.54296875,72.7734375,-2.5438081110277766,5.812312954414633,0.009163539538641352,0.008860327018822112,0
2025-12-17 00:54:54.134,71.54296875,72.7734375,-2.499718572683177,5.81137018772378,0.04408953834459961,0.0009427666908532473,0
