timestamp,left_leg_angle,right_leg_angle,x_absolute,y_absolute
2025-12-19 22:34:34.073,291.533203125,309.7265625,4.007259450572977,1.7230160903405645
2025-12-19 22:34:35.073,291.533203125,307.265625,4.007200346994407,1.7493158330407659
2025-12-19 22:34:36.073,288.720703125,295.48828125,3.9406128009661083,1.691548100437156
2025-12-19 22:34:37.073,287.2265625,319.39453125,3.7272458093096086,1.747439659904851
2025-12-19 22:34:38.073,309.462890625,307.880859375,3.0316775899619115,1.8315090026515284
2025-12-19 22:34:39.073,292.939453125,339.873046875,2.442666933873194,1.899651156642101
2025-12-19 22:34:40.073,276.416015625,311.484375,1.6011163663954984,1.7696069164726482
2025-12-19 22:34:41.073,299.1796875,295.48828125,0.7906036305622013,1.7239960894548272
2025-12-19 22:34:42.073,286.34765625,318.955078125,0.1918154992409329,1.7494644216135213
2025-12-19 22:34:43.073,300.76171875,309.111328125,-0.7029263061989458,1.7815033340443076
2025-12-19 22:34:44.073,295.224609375,308.232421875,-1.3036102184027627,1.8286458907871066
2025-12-19 22:34:45.073,288.80859375,308.408203125,-2.2253266962918143,1.9894882925138784
2025-12-19 22:34:46.073,292.67578125,303.310546875,-2.8404783245790277,2.1524871294673487
2025-12-19 22:34:47.073,293.466796875,302.783203125,-3.2114750965052936,2.192201370394369
2025-12-19 22:34:48.073,293.466796875,302.431640625,-3.259923128177528,2.2428376228342666
2025-12-19 22:34:49.073,350.068359375,346.025390625,-3.14239808424184,2.306337686658094
2025-12-19 22:34:50.073,344.794921875,335.830078125,-2.995876313400432,2.2807605920811276
2025-12-19 22:34:51.073,348.662109375,341.630859375,-3.1662843267192287,2.3756935886320307
2025-12-19 22:34:52.073,1.58203125,0.791015625,-2.957640926874187,2.3246432593192887
2025-12-19 22:34:53.073,2.548828125,1.40625,-2.6887975347700754,2.2497003130970272
2025-12-19 22:34:54.073,2.98828125,1.0546875,-2.591198207741913,2.2289937092855965
2025-12-19 22:34:55.073,2.724609375,1.494140625,-2.4788625945814777,2.192038123218949
2025-12-19 22:34:56.073,2.8125,1.58203125,-2.4403835132746394,2.1676775808542663
2025-12-19 22:34:57.073,2.63671875,1.7578125,-2.4466581677879065,2.1335114344068415
2025-12-19 22:34:58.073,2.8125,1.7578125,-2.4595101922541645,2.129866304695542
2025-12-19 22:34:59.073,2.63671875,1.93359375,-2.4926670374958855,2.1360905373421817
2025-12-19 22:35:00.073,2.724609375,1.93359375,-2.6277157846031596,2.089931736791116
2025-12-19 22:35:01.073,2.8125,1.93359375,-2.573769638433661,2.123234882064785
2025-12-19 22:35:02.073,2.900390625,1.93359375,-2.54753612286399,2.135804050608642
2025-12-19 22:35:03.073,2.98828125,1.93359375,-2.5330494678839095,2.1409652356633204
2025-12-19 22:35:04.073,2.98828125,1.93359375,-2.519840731043148,2.1551457833595284
2025-12-19 22:35:05.073,3.076171875,1.93359375,-2.492859860309129,2.158774262602015
2025-12-19 22:35:06.073,3.076171875,1.93359375,-2.4872914682696408,2.152627915591776
2025-12-19 22:35:07.073,3.076171875,1.93359375,-2.470159021565925,2.152517766946308
2025-12-19 22:35:08.073,3.076171875,1.93359375,-2.4822123342545535,2.156059117513765
2025-12-19 22:35:09.073,2.98828125,1.93359375,-2.5025164760072514,2.155512265883776
2025-12-19 22:35:10.073,2.98828125,1.93359375,-2.49083930295129,2.161486455158853
2025-12-19 22:35:11.073,3.076171875,1.845703125,-2.496257385410323,2.160500441869246
2025-12-19 22:35:12.073,2.8125,1.93359375,-2.494693461896106,2.1619483064588563
2025-12-19 22:35:13.073,3.1640625,1.7578125,-2.5033538352351696,2.16027902333689
2025-12-19 22:35:14.073,2.900390625,1.93359375,-2.4984939138023234,2.1608268097945516
2025-12-19 22:35:15.073,2.724609375,1.93359375,-2.50875083248165,2.157247141534449
2025-12-19 22:35:16.073,3.1640625,1.7578125,-2.539624675479768,2.1494802304566774
2025-12-19 22:35:17.073,3.076171875,1.93359375,-2.6883800778248865,2.093610923946073
2025-12-19 22:35:18.073,2.98828125,1.93359375,-2.7042852423615127,2.0849745488638245
2025-12-19 22:35:19.073,3.076171875,1.93359375,-2.7631323453473122,2.0529806866768157
2025-12-19 22:35:20.073,3.1640625,1.845703125,-2.864627725522306,2.022901044837667
2025-12-19 22:35:21.073,3.1640625,1.93359375,-2.8956739442297312,2.019811090846433
2025-12-19 22:35:22.073,2.98828125,1.93359375,-2.7297116703612794,2.0781064290966236
2025-12-19 22:35:23.073,3.251953125,1.845703125,-2.538133484572697,2.1406627101335713
2025-12-19 22:35:24.073,3.076171875,1.93359375,-2.6014140806678867,2.120994612376263
2025-12-19 22:35:25.073,3.1640625,1.845703125,-2.5098230621505797,2.1401192860167395
2025-12-19 22:35:26.073,3.251953125,1.7578125,-2.4840221728190963,2.1518040343831046
2025-12-19 22:35:27.073,2.8125,1.93359375,-2.5281569133709194,2.144186780128753
2025-12-19 22:35:28.073,3.076171875,1.93359375,-2.5369401303888477,2.1474707952093226
2025-12-19 22:35:29.073,2.900390625,1.93359375,-2.5692940609026165,2.151820327488718
2025-12-19 22:35:30.073,2.900390625,1.93359375,-2.556039609296807,2.159516012119777
2025-12-19 22:35:31.073,3.076171875,1.93359375,-2.4959046918609546,2.1513739613753895
