timestamp,left_leg_angle,right_leg_angle,x_absolute,y_absolute
2025-12-19 23:50:29.820,0,0,0,0
2025-12-19 23:50:30.820,288.544921875,294.78515625,4.759021072211148,1.6053191293953848
2025-12-19 23:50:31.820,288.544921875,296.71875,4.730526480266717,1.6346203084834163
2025-12-19 23:50:32.820,288.544921875,299.35546875,4.671693796419186,1.6332479086037768
2025-12-19 23:50:33.820,288.544921875,298.037109375,4.613269745848213,1.663280488134393
2025-12-19 23:50:34.820,288.369140625,294.345703125,4.58550965429992,1.73417542999015
2025-12-19 23:50:35.820,291.62109375,291.533203125,4.429116265926544,1.6752118786076435
2025-12-19 23:50:36.820,286.5234375,293.642578125,3.8804003041361153,1.5854631775660648
2025-12-19 23:50:37.820,284.94140625,304.013671875,3.3317848501955387,1.5108672825985754
2025-12-19 23:50:38.820,292.587890625,308.14453125,2.4746495010979386,1.5163530390018918
2025-12-19 23:50:39.820,290.478515625,301.728515625,1.4687876825287403,1.3271281488021034
2025-12-19 23:50:40.820,279.404296875,294.345703125,0.8338468168836349,1.2487210763756216
2025-12-19 23:50:41.820,282.48046875,293.115234375,-0.11325135111415036,1.2080881795288296
2025-12-19 23:50:42.820,298.828125,292.763671875,-0.7404499629622211,1.2814022065882487
2025-12-19 23:50:43.820,286.611328125,300.146484375,-2.2721178865420963,1.3756552513693667
2025-12-19 23:50:44.820,285.205078125,297.24609375,-3.246334575650141,1.3551943029008933
2025-12-19 23:50:45.820,314.384765625,316.23046875,-3.3000756588877174,1.3552390881226066
2025-12-19 23:50:46.820,1.494140625,1.669921875,-3.15485160306691,1.4623531194318065
2025-12-19 23:50:47.820,1.7578125,1.93359375,-2.750886613077311,1.5068979891574845
2025-12-19 23:50:48.820,2.021484375,2.021484375,-2.7204206753930302,1.5169594281201342
2025-12-19 23:50:49.820,2.021484375,2.021484375,-2.5393561013381687,1.5336530902939187
2025-12-19 23:50:50.820,2.021484375,2.021484375,-2.4374152405164784,1.53235890237883
2025-12-19 23:50:51.820,2.109375,2.021484375,-2.3609963812908434,1.4993927421197675
2025-12-19 23:50:52.820,2.109375,2.021484375,-2.3138053574855366,1.5003615113698652
2025-12-19 23:50:53.820,2.109375,2.021484375,-2.300892602758416,1.4549891614575041
2025-12-19 23:50:54.820,2.109375,2.021484375,-2.2917569240748064,1.4631164848882674
2025-12-19 23:50:55.820,2.109375,2.021484375,-2.2677677023308638,1.5341685606211266
2025-12-19 23:50:56.820,2.021484375,2.021484375,-2.226016779936508,1.5844355623640554
2025-12-19 23:50:57.820,2.021484375,2.021484375,-2.2654213920323105,1.5943764829217333
2025-12-19 23:50:58.820,2.109375,2.021484375,-2.2605835398677767,1.5916296247499409
2025-12-19 23:50:59.820,2.021484375,2.109375,-2.281912828103965,1.5686937438302861
2025-12-19 23:51:00.820,2.021484375,2.109375,-2.303713529065994,1.5658901222102193
2025-12-19 23:51:01.820,2.109375,2.021484375,-2.315546138527383,1.5622991987000905
2025-12-19 23:51:02.820,2.021484375,2.021484375,-2.2912250632009163,1.5602160915365102
2025-12-19 23:51:03.820,2.109375,2.021484375,-2.260375187231051,1.5469631353537685
2025-12-19 23:51:04.820,2.109375,2.021484375,-2.2580429991829822,1.5494777336808514
2025-12-19 23:51:05.820,2.021484375,2.109375,-2.2568326177719937,1.555504887725068
2025-12-19 23:51:06.820,2.109375,2.021484375,-2.2667198041572627,1.5386283531323808
2025-12-19 23:51:07.820,2.373046875,1.93359375,-2.4048816033710665,1.4936968984507595
2025-12-19 23:51:08.820,2.548828125,1.669921875,-2.47764960173165,1.4662036184538194
2025-12-19 23:51:09.820,2.021484375,2.021484375,-2.462282594827893,1.504697366909749
2025-12-19 23:51:10.820,2.021484375,2.021484375,-2.416382604196963,1.497104813614777
2025-12-19 23:51:11.820,2.109375,2.109375,-2.371482202885841,1.4864704927964039
2025-12-19 23:51:12.820,2.109375,2.109375,-2.3361051527332206,1.4907394461630894
2025-12-19 23:51:13.820,2.197265625,2.021484375,-2.2647403953147265,1.4724903982573216
2025-12-19 23:51:14.820,2.197265625,2.021484375,-2.2953288846795656,1.5378572342487151
2025-12-19 23:51:15.820,2.109375,2.021484375,-2.2673008776462584,1.5616769616512
2025-12-19 23:51:16.820,2.109375,2.021484375,-2.2568559183941765,1.5591271982450094
2025-12-19 23:51:17.820,2.109375,2.021484375,-2.282820977541383,1.568935067281926
2025-12-19 23:51:18.820,2.021484375,2.109375,-2.285159064878049,1.5190818308470755
2025-12-19 23:51:19.820,2.021484375,2.109375,-2.2862312229276673,1.4975745333947965
2025-12-19 23:51:20.820,2.109375,2.109375,-2.2810188313065956,1.4560772051419768
2025-12-19 23:51:21.820,2.109375,2.021484375,-2.2713675000007756,1.4656807466470447
2025-12-19 23:51:22.820,2.197265625,2.109375,-2.2804210814782016,1.4842183299857874
2025-12-19 23:51:23.820,2.109375,2.109375,-2.2830862972280714,1.4967761580942227
2025-12-19 23:51:24.820,2.109375,2.109375,-2.3019782678885683,1.5178029664335386
2025-12-19 23:51:25.820,2.109375,2.109375,-2.29173811005517,1.508809679923299
2025-12-19 23:51:26.820,2.109375,2.021484375,-2.274222929287027,1.5403631574323946
2025-12-19 23:51:27.820,2.197265625,2.021484375,-2.2822036160686823,1.57157776649071
2025-12-19 23:51:28.820,2.109375,2.021484375,-2.278225764932942,1.5748919172004323
2025-12-19 23:51:29.820,2.021484375,2.021484375,-2.3033954830537473,1.5771506218332083
2025-12-19 23:51:30.820,2.109375,2.109375,-2.310927643623285,1.5676049218420829
2025-12-19 23:51:31.820,2.109375,2.109375,-2.3323727498569813,1.5398710901694364
